ParentSKU,Site Id,Year,Month,Category Name ID,Unit,Qty,Price,Net Sales calculated,Cash Discount,Amount to Customer,MRP,Pack Size,Pack Unit Id,State,Zone,Master Category,Size,Rank,Date
F0387,JAIPUR,2019,2,4,NO,161,272,41762,0,41762,400,1,KIT,DL,West,8,1Kit,12,2/1/2019
F0387,JAIPUR,2019,3,4,NO,95,264,23952,0,23952,400,1,KIT,DL,West,8,1Kit,12,3/1/2019
F0387,JAIPUR,2019,4,4,NO,247,334,77382,0,77382,499,1,KIT,DL,West,8,1Kit,12,4/1/2019
F0387,JAIPUR,2019,5,4,NO,159,308,50060,0,50060,466,1,KIT,DL,West,8,1Kit,12,5/1/2019
F0387,JAIPUR,2019,6,4,NO,462,334,146743,0,146743,499,1,KIT,DL,West,8,1Kit,12,6/1/2019
F0387,JAIPUR,2019,7,4,NO,492,337,158624,0,158624,499,1,KIT,DL,West,8,1Kit,12,7/1/2019
F0387,JAIPUR,2019,8,4,NO,366,337,117843,0,117843,499,1,KIT,DL,West,8,1Kit,12,8/1/2019
F0387,JAIPUR,2019,9,4,NO,586,338,173706,0,173706,499,1,KIT,DL,West,8,1Kit,12,9/1/2019
F0387,JAIPUR,2019,10,4,NO,230,340,62655,0,62655,499,1,KIT,DL,West,8,1Kit,12,10/1/2019
F0387,JAIPUR,2019,11,4,NO,327,338,88960,0,88960,499,1,KIT,DL,West,8,1Kit,12,11/1/2019
F0387,JAIPUR,2019,12,4,NO,360,331,97385,0,97385,499,1,KIT,DL,West,8,1Kit,12,12/1/2019
F0387,JAIPUR,2020,1,4,NO,364,335,99481,0,99481,499,1,KIT,DL,West,8,1Kit,12,1/1/2020
F0387,JAIPUR,2020,2,4,NO,75,329,20175,0,20175,499,1,KIT,DL,North,8,1Kit,12,2/1/2020
F0387,JAMMU,2017,8,4,NO,95,247,22368,0,22368,400,1,KIT,DL,North,8,1Kit,12,8/1/2017
F0387,JAMMU,2017,9,4,NO,19,235,4246,0,4246,400,1,KIT,DL,North,8,1Kit,12,9/1/2017
F0387,JAMMU,2017,10,4,NO,19,235,4246,0,4246,400,1,KIT,DL,North,8,1Kit,12,10/1/2017
F0387,JAMMU,2017,11,4,NO,69,251,16203,0,16203,400,1,KIT,DL,North,8,1Kit,12,11/1/2017
F0387,JAMMU,2017,12,4,NO,12,272,3103,0,3103,400,1,KIT,DL,North,8,1Kit,12,12/1/2017
F0387,JAMMU,2018,2,4,NO,13,272,3276,0,3276,400,1,KIT,DL,North,8,1Kit,12,2/1/2018
F0387,JAMMU,2018,3,4,NO,143,261,34811,0,34811,400,1,KIT,DL,North,8,1Kit,12,3/1/2018
F0387,JAMMU,2018,4,4,NO,21,255,4608,0,4608,400,1,KIT,DL,North,8,1Kit,12,4/1/2018
F0387,JAMMU,2018,5,4,NO,21,272,4916,0,4916,400,1,KIT,DL,North,8,1Kit,12,5/1/2018
F0387,JAMMU,2018,6,4,NO,14,272,3277,0,3277,400,1,KIT,DL,North,8,1Kit,12,6/1/2018
F0387,JAMMU,2018,7,4,NO,98,262,21917,0,21917,400,1,KIT,DL,North,8,1Kit,12,7/1/2018
F0387,JAMMU,2018,8,4,NO,70,272,16387,0,16387,400,1,KIT,DL,North,8,1Kit,12,8/1/2018
F0387,JAMMU,2018,10,4,NO,28,255,6145,0,6145,400,1,KIT,DL,North,8,1Kit,12,10/1/2018
F0387,JAMMU,2018,11,4,NO,180,266,41531,0,41531,400,1,KIT,DL,North,8,1Kit,12,11/1/2018
F0387,JAMMU,2019,1,4,NO,6,272,1551,0,1551,400,1,KIT,DL,North,8,1Kit,12,1/1/2019
F0387,JAMMU,2019,2,4,NO,24,255,5818,0,5818,400,1,KIT,DL,North,8,1Kit,12,2/1/2019
F0387,JAMMU,2019,3,4,NO,24,255,5818,0,5818,400,1,KIT,DL,North,8,1Kit,12,3/1/2019
F0387,JAMMU,2019,5,4,NO,48,255,11636,0,11636,400,1,KIT,DL,North,8,1Kit,12,5/1/2019
F0387,JAMMU,2019,7,4,NO,24,255,5895,0,5895,400,1,KIT,DL,North,8,1Kit,12,7/1/2019
F0387,JAMMU,2019,9,4,NO,24,319,6703,0,6703,499,1,KIT,DL,North,8,1Kit,12,9/1/2019
F0387,JAMMU,2019,10,4,NO,40,261,8392,0,8392,400,1,KIT,DL,North,8,1Kit,12,10/1/2019
F0387,JAMMU,2019,12,4,NO,20,272,4367,0,4367,400,1,KIT,DL,North,8,1Kit,12,12/1/2019
F0387,KOCHI,2017,8,4,NO,8,234,1811,0,1811,400,1,KIT,DL,South,8,1Kit,12,8/1/2017
F0387,KOCHI,2017,9,4,NO,146,251,34984,0,34984,400,1,KIT,DL,South,8,1Kit,12,9/1/2017
F0387,KOCHI,2017,10,4,NO,33,251,8053,0,8053,400,1,KIT,DL,South,8,1Kit,12,10/1/2017
F0387,KOCHI,2017,11,4,NO,22,272,6005,0,6005,400,1,KIT,DL,South,8,1Kit,12,11/1/2017
F0387,KOCHI,2017,12,4,NO,66,272,17199,0,17199,400,1,KIT,DL,South,8,1Kit,12,12/1/2017
F0387,KOCHI,2018,1,4,NO,41,267,10754,0,10754,400,1,KIT,DL,South,8,1Kit,12,1/1/2018
F0387,KOCHI,2018,2,4,NO,16,272,4367,0,4367,400,1,KIT,DL,South,8,1Kit,12,2/1/2018
F0387,KOCHI,2018,3,4,NO,57,267,14306,0,14306,400,1,KIT,DL,South,8,1Kit,12,3/1/2018
F0387,KOCHI,2018,4,4,NO,50,268,11851,0,11851,400,1,KIT,DL,South,8,1Kit,12,4/1/2018
F0387,KOCHI,2018,5,4,NO,98,256,23076,0,23076,400,1,KIT,DL,South,8,1Kit,12,5/1/2018
F0387,KOCHI,2018,6,4,NO,89,272,21029,0,21029,400,1,KIT,DL,South,8,1Kit,12,6/1/2018
F0387,KOCHI,2018,7,4,NO,3,272,818,0,818,400,1,KIT,DL,South,8,1Kit,12,7/1/2018
F0387,KOCHI,2018,8,4,NO,63,272,14748,0,14748,400,1,KIT,DL,South,8,1Kit,12,8/1/2018
F0387,KOCHI,2018,9,4,NO,157,272,40135,0,40135,400,1,KIT,DL,South,8,1Kit,12,9/1/2018
F0387,KOCHI,2018,10,4,NO,27,254,6496,0,6496,400,1,KIT,DL,South,8,1Kit,12,10/1/2018
F0387,KOCHI,2018,11,4,NO,35,272,8188,0,8188,400,1,KIT,DL,South,8,1Kit,12,11/1/2018
F0387,KOCHI,2019,1,4,NO,17,272,4640,0,4640,400,1,KIT,DL,South,8,1Kit,12,1/1/2019
F0387,KOCHI,2019,2,4,NO,39,272,10099,0,10099,400,1,KIT,DL,South,8,1Kit,12,2/1/2019
F0387,KOCHI,2019,3,4,NO,41,272,10645,0,10645,400,1,KIT,DL,South,8,1Kit,12,3/1/2019
F0387,KOCHI,2019,4,4,NO,18,272,4913,0,4913,400,1,KIT,DL,South,8,1Kit,12,4/1/2019
F0387,KOCHI,2019,5,4,NO,42,331,13212,0,13212,499,1,KIT,DL,South,8,1Kit,12,5/1/2019
F0387,KOCHI,2019,6,4,NO,28,323,8777,0,8777,474.25,1,KIT,DL,South,8,1Kit,12,6/1/2019
F0387,KOCHI,2019,7,4,NO,12,340,3922,0,3922,499,1,KIT,DL,South,8,1Kit,12,7/1/2019
F0387,KOCHI,2019,8,4,NO,78,340,25498,0,25498,499,1,KIT,DL,South,8,1Kit,12,8/1/2019
F0387,KOCHI,2019,9,4,NO,67,340,19963,0,19963,499,1,KIT,DL,South,8,1Kit,12,9/1/2019
F0387,KOCHI,2019,10,4,NO,6,340,2043,0,2043,499,1,KIT,DL,South,8,1Kit,12,10/1/2019
F0387,KOCHI,2019,11,4,NO,75,340,20431,0,20431,499,1,KIT,DL,South,8,1Kit,12,11/1/2019
F0387,KOCHI,2019,12,4,NO,5,340,1362,0,1362,499,1,KIT,DL,South,8,1Kit,12,12/1/2019
F0387,KOCHI,2020,1,4,NO,45,340,12258,0,12258,499,1,KIT,DL,South,8,1Kit,12,1/1/2020
F0387,KOCHI,2020,2,4,NO,53,340,14642,0,14642,499,1,KIT,DL,South,8,1Kit,12,2/1/2020
F0387,KOLKATA2,2017,8,4,NO,329,247,75975,0,75975,400,1,KIT,DL,East,8,1Kit,12,8/1/2017
F0387,KOLKATA2,2017,9,4,NO,667,241,157906,0,157906,400,1,KIT,DL,East,8,1Kit,12,9/1/2017
F0387,KOLKATA2,2017,10,4,NO,69,228,15825,0,15825,400,1,KIT,DL,East,8,1Kit,12,10/1/2017
F0387,KOLKATA2,2017,11,4,NO,217,232,50911,0,50911,400,1,KIT,DL,East,8,1Kit,12,11/1/2017
F0387,KOLKATA2,2017,12,4,NO,220,251,55790,0,55790,400,1,KIT,DL,East,8,1Kit,12,12/1/2017
F0387,KOLKATA2,2018,1,4,NO,279,248,72053,0,72053,400,1,KIT,DL,East,8,1Kit,12,1/1/2018
F0387,KOLKATA2,2018,2,4,NO,350,258,88320,0,88320,400,1,KIT,DL,East,8,1Kit,12,2/1/2018
F0387,KOLKATA2,2018,3,4,NO,196,258,48172,0,48172,400,1,KIT,DL,East,8,1Kit,12,3/1/2018
F0387,KOLKATA2,2018,4,4,NO,245,249,58878,0,58878,400,1,KIT,DL,East,8,1Kit,12,4/1/2018
F0387,KOLKATA2,2018,5,4,NO,169,254,40939,0,40939,400,1,KIT,DL,East,8,1Kit,12,5/1/2018
F0387,KOLKATA2,2018,6,4,NO,225,255,56601,0,56601,400,1,KIT,DL,East,8,1Kit,12,6/1/2018
F0387,KOLKATA2,2018,7,4,NO,266,254,62166,0,62166,400,1,KIT,DL,East,8,1Kit,12,7/1/2018
F0387,KOLKATA2,2018,8,4,NO,110,244,27297,0,27297,400,1,KIT,DL,East,8,1Kit,12,8/1/2018
F0387,KOLKATA2,2018,9,4,NO,4,236,946,0,946,400,1,KIT,DL,East,8,1Kit,12,9/1/2018
F0387,KOLKATA2,2018,11,4,NO,396,250,93325,0,93325,400,1,KIT,DL,East,8,1Kit,12,11/1/2018
F0387,KOLKATA2,2018,12,4,NO,202,249,49027,0,49027,400,1,KIT,DL,East,8,1Kit,12,12/1/2018
F0387,KOLKATA2,2019,1,4,NO,265,250,67278,0,67278,400,1,KIT,DL,East,8,1Kit,12,1/1/2019
F0387,KOLKATA2,2019,2,4,NO,102,249,25762,0,25762,400,1,KIT,DL,East,8,1Kit,12,2/1/2019
F0387,KOLKATA2,2019,3,4,NO,96,254,24553,0,24553,400,1,KIT,DL,East,8,1Kit,12,3/1/2019
F0387,KOLKATA2,2019,4,4,NO,88,276,24576,0,24576,433,1,KIT,DL,East,8,1Kit,12,4/1/2019
F0387,KOLKATA2,2019,5,4,NO,125,337,39942,0,39942,499,1,KIT,DL,East,8,1Kit,12,5/1/2019
F0387,KOLKATA2,2019,6,4,NO,133,335,42422,0,42422,499,1,KIT,DL,East,8,1Kit,12,6/1/2019
F0387,KOLKATA2,2019,7,4,NO,150,340,49034,0,49034,499,1,KIT,DL,East,8,1Kit,12,7/1/2019
F0387,KOLKATA2,2019,8,4,NO,104,335,33383,0,33383,499,1,KIT,DL,East,8,1Kit,12,8/1/2019
F0387,KOLKATA2,2019,9,4,NO,234,337,69449,0,69449,499,1,KIT,DL,East,8,1Kit,12,9/1/2019
F0387,KOLKATA2,2019,10,4,NO,100,340,27241,0,27241,499,1,KIT,DL,East,8,1Kit,12,10/1/2019
F0387,KOLKATA2,2019,11,4,NO,45,335,12003,0,12003,499,1,KIT,DL,East,8,1Kit,12,11/1/2019
F0387,KOLKATA2,2019,12,4,NO,207,327,55583,0,55583,499,1,KIT,DL,East,8,1Kit,12,12/1/2019
F0387,KOLKATA2,2020,1,4,NO,76,317,20726,0,20726,499,1,KIT,DL,East,8,1Kit,12,1/1/2020
F0387,KOLKATA2,2020,2,4,NO,142,314,39759,0,39759,499,1,KIT,DL,East,8,1Kit,12,2/1/2020
F0387,LUCKNOW,2017,9,4,NO,76,243,17554,0,17554,400,1,KIT,DL,North,8,1Kit,12,9/1/2017
F0387,LUCKNOW,2017,10,4,NO,222,241,51852,0,51852,400,1,KIT,DL,North,8,1Kit,12,10/1/2017
F0387,LUCKNOW,2017,11,4,NO,12,236,2838,0,2838,400,1,KIT,DL,North,8,1Kit,12,11/1/2017
F0387,LUCKNOW,2018,1,4,NO,402,266,101088,0,101088,400,1,KIT,DL,North,8,1Kit,12,1/1/2018
F0387,LUCKNOW,2018,2,4,NO,542,264,134761,0,134761,400,1,KIT,DL,North,8,1Kit,12,2/1/2018
F0387,LUCKNOW,2018,3,4,NO,295,257,72777,0,72777,400,1,KIT,DL,North,8,1Kit,12,3/1/2018
F0387,LUCKNOW,2018,4,4,NO,462,264,108032,0,108032,400,1,KIT,DL,North,8,1Kit,12,4/1/2018
F0387,LUCKNOW,2018,5,4,NO,77,254,17891,0,17891,400,1,KIT,DL,North,8,1Kit,12,5/1/2018
F0387,LUCKNOW,2018,6,4,NO,295,261,68117,0,68117,400,1,KIT,DL,North,8,1Kit,12,6/1/2018
F0387,LUCKNOW,2018,7,4,NO,72,255,16596,0,16596,400,1,KIT,DL,North,8,1Kit,12,7/1/2018
F0387,LUCKNOW,2018,8,4,NO,341,261,79178,0,79178,400,1,KIT,DL,North,8,1Kit,12,8/1/2018
F0387,LUCKNOW,2018,9,4,NO,35,263,8478,0,8478,400,1,KIT,DL,North,8,1Kit,12,9/1/2018
F0387,LUCKNOW,2018,10,4,NO,74,257,17389,0,17389,400,1,KIT,DL,North,8,1Kit,12,10/1/2018
F0387,LUCKNOW,2018,11,4,NO,470,261,109698,0,109698,400,1,KIT,DL,North,8,1Kit,12,11/1/2018
F0387,LUCKNOW,2018,12,4,NO,206,249,50435,0,50435,400,1,KIT,DL,North,8,1Kit,12,12/1/2018
F0387,LUCKNOW,2019,1,4,NO,115,245,29216,0,29216,400,1,KIT,DL,North,8,1Kit,12,1/1/2019
F0387,LUCKNOW,2019,2,4,NO,399,270,101952,0,101952,400,1,KIT,DL,North,8,1Kit,12,2/1/2019
F0387,LUCKNOW,2019,3,4,NO,4,236,946,0,946,400,1,KIT,DL,North,8,1Kit,12,3/1/2019
F0387,LUCKNOW,2019,4,4,NO,199,324,61782,0,61782,499,1,KIT,DL,North,8,1Kit,12,4/1/2019
F0387,LUCKNOW,2019,5,4,NO,317,321,96714,0,96714,499,1,KIT,DL,North,8,1Kit,12,5/1/2019
F0387,LUCKNOW,2019,6,4,NO,515,335,165998,0,165998,499,1,KIT,DL,North,8,1Kit,12,6/1/2019
F0387,LUCKNOW,2019,7,4,NO,194,329,61480,0,61480,499,1,KIT,DL,North,8,1Kit,12,7/1/2019
F0387,LUCKNOW,2019,8,4,NO,186,340,60803,0,60803,499,1,KIT,DL,North,8,1Kit,12,8/1/2019
F0387,LUCKNOW,2019,9,4,NO,174,336,51620,0,51620,499,1,KIT,DL,North,8,1Kit,12,9/1/2019
F0387,LUCKNOW,2019,10,4,NO,240,340,65379,0,65379,499,1,KIT,DL,North,8,1Kit,12,10/1/2019
F0387,LUCKNOW,2019,11,4,NO,585,336,157999,0,157999,499,1,KIT,DL,North,8,1Kit,12,11/1/2019
F0387,LUCKNOW,2019,12,4,NO,234,335,64042,0,64042,499,1,KIT,DL,North,8,1Kit,12,12/1/2019
F0387,LUCKNOW,2020,1,4,NO,150,340,40862,0,40862,499,1,KIT,DL,North,8,1Kit,12,1/1/2020
F0387,LUCKNOW,2020,2,4,NO,48,317,13487,0,13487,499,1,KIT,DL,North,8,1Kit,12,2/1/2020
F0387,MOHALI,2017,8,4,NO,703,243,166287,0,166287,400,1,KIT,DL,North,8,1Kit,12,8/1/2017
F0387,MOHALI,2017,9,4,NO,1321,243,303924,0,303924,400,1,KIT,DL,North,8,1Kit,12,9/1/2017
F0387,MOHALI,2017,10,4,NO,1126,244,264883,0,264883,400,1,KIT,DL,North,8,1Kit,12,10/1/2017
F0387,MOHALI,2017,11,4,NO,1132,252,272677,0,272677,400,1,KIT,DL,North,8,1Kit,12,11/1/2017
F0387,MOHALI,2018,1,4,NO,702,265,176614,0,176614,400,1,KIT,DL,North,8,1Kit,12,1/1/2018
F0387,MOHALI,2018,2,4,NO,967,264,234979,0,234979,400,1,KIT,DL,North,8,1Kit,12,2/1/2018
F0387,MOHALI,2018,3,4,NO,1443,265,353035,0,353035,400,1,KIT,DL,North,8,1Kit,12,3/1/2018
F0387,MOHALI,2018,4,4,NO,754,265,172467,0,172467,400,1,KIT,DL,North,8,1Kit,12,4/1/2018
F0387,MOHALI,2018,5,4,NO,872,264,201164,0,201164,400,1,KIT,DL,North,8,1Kit,12,5/1/2018
F0387,MOHALI,2018,6,4,NO,1158,268,267729,0,267729,400,1,KIT,DL,North,8,1Kit,12,6/1/2018
F0387,MOHALI,2018,7,4,NO,1737,265,393587,0,393587,400,1,KIT,DL,North,8,1Kit,12,7/1/2018
F0387,MOHALI,2018,8,4,NO,925,265,214008,0,214008,400,1,KIT,DL,North,8,1Kit,12,8/1/2018
F0387,MOHALI,2018,9,4,NO,690,267,172983,0,172983,400,1,KIT,DL,North,8,1Kit,12,9/1/2018
F0387,MOHALI,2018,10,4,NO,745,266,172348,0,172348,400,1,KIT,DL,North,8,1Kit,12,10/1/2018
F0387,MOHALI,2018,11,4,NO,1328,262,311404,0,311404,400,1,KIT,DL,North,8,1Kit,12,11/1/2018
F0387,MOHALI,2018,12,4,NO,434,262,103753,0,103753,400,1,KIT,DL,North,8,1Kit,12,12/1/2018
F0387,MOHALI,2019,1,4,NO,779,271,198991,0,198991,400,1,KIT,DL,North,8,1Kit,12,1/1/2019
F0387,MOHALI,2019,2,4,NO,148,264,37653,0,37653,400,1,KIT,DL,North,8,1Kit,12,2/1/2019
F0387,MOHALI,2019,3,4,NO,202,270,52041,0,52041,400,1,KIT,DL,North,8,1Kit,12,3/1/2019
F0387,MOHALI,2019,4,4,NO,568,302,170942,0,170942,466,1,KIT,DL,North,8,1Kit,12,4/1/2019
F0387,MOHALI,2019,5,4,NO,686,332,219569,0,219569,499,1,KIT,DL,North,8,1Kit,12,5/1/2019
F0387,MOHALI,2019,6,4,NO,1525,333,488974,0,488974,491.3846154,1,KIT,DL,North,8,1Kit,12,6/1/2019
F0387,MOHALI,2019,7,4,NO,226,336,72651,0,72651,499,1,KIT,DL,North,8,1Kit,12,7/1/2019
F0387,MOHALI,2019,8,4,NO,794,335,255049,0,255049,499,1,KIT,DL,North,8,1Kit,12,8/1/2019
F0387,MOHALI,2019,9,4,NO,684,336,203353,0,203353,499,1,KIT,DL,North,8,1Kit,12,9/1/2019
F0387,MOHALI,2019,10,4,NO,585,335,157317,0,157317,499,1,KIT,DL,North,8,1Kit,12,10/1/2019
F0387,MOHALI,2019,11,4,NO,485,339,131098,0,131098,499,1,KIT,DL,North,8,1Kit,12,11/1/2019
F0387,MOHALI,2019,12,4,NO,990,339,267986,0,267986,499,1,KIT,DL,North,8,1Kit,12,12/1/2019
F0387,MOHALI,2020,1,4,NO,330,340,89897,0,89897,499,1,KIT,DL,North,8,1Kit,12,1/1/2020
F0387,MOHALI,2020,2,4,NO,130,340,35414,0,35414,499,1,KIT,DL,North,8,1Kit,12,2/1/2020
F0387,MUMBAI,2017,8,4,NO,532,251,126854,0,126854,400,1,KIT,DL,West,8,1Kit,12,8/1/2017
F0387,MUMBAI,2017,9,4,NO,271,234,64130,0,64130,400,1,KIT,DL,West,8,1Kit,12,9/1/2017
F0387,MUMBAI,2017,10,4,NO,2843,250,677097,0,677097,400,1,KIT,DL,West,8,1Kit,12,10/1/2017
F0387,MUMBAI,2017,11,4,NO,1088,269,279571,0,279571,400,1,KIT,DL,West,8,1Kit,12,11/1/2017
F0387,MUMBAI,2017,12,4,NO,283,265,72401,0,72401,400,1,KIT,DL,West,8,1Kit,12,12/1/2017
F0387,MUMBAI,2018,1,4,NO,1294,271,330447,0,330447,400,1,KIT,DL,West,8,1Kit,12,1/1/2018
F0387,MUMBAI,2018,2,4,NO,1607,272,405846,0,405846,400,1,KIT,DL,West,8,1Kit,12,2/1/2018
F0387,MUMBAI,2018,3,4,NO,1183,272,298163,0,298163,400,1,KIT,DL,West,8,1Kit,12,3/1/2018
F0387,MUMBAI,2018,4,4,NO,1174,271,274872,0,274872,400,1,KIT,DL,West,8,1Kit,12,4/1/2018
F0387,MUMBAI,2018,5,4,NO,1006,271,235542,0,235542,400,1,KIT,DL,West,8,1Kit,12,5/1/2018
F0387,MUMBAI,2018,6,4,NO,1393,271,326220,0,326220,400,1,KIT,DL,West,8,1Kit,12,6/1/2018
F0387,MUMBAI,2018,7,4,NO,331,265,77567,0,77567,400,1,KIT,DL,West,8,1Kit,12,7/1/2018
F0387,MUMBAI,2018,8,4,NO,1211,272,283505,0,283505,400,1,KIT,DL,West,8,1Kit,12,8/1/2018
F0387,MUMBAI,2018,9,4,NO,369,265,91516,0,91516,400,1,KIT,DL,West,8,1Kit,12,9/1/2018
F0387,MUMBAI,2018,10,4,NO,40,266,9393,0,9393,400,1,KIT,DL,West,8,1Kit,12,10/1/2018
F0387,MUMBAI,2018,11,4,NO,1126,263,263453,0,263453,400,1,KIT,DL,West,8,1Kit,12,11/1/2018
F0387,MUMBAI,2018,12,4,NO,1332,270,330398,0,330398,400,1,KIT,DL,West,8,1Kit,12,12/1/2018
F0387,MUMBAI,2019,1,4,NO,1197,272,309546,0,309546,400,1,KIT,DL,West,8,1Kit,12,1/1/2019
F0387,MUMBAI,2019,2,4,NO,1071,264,272201,0,272201,400,1,KIT,DL,West,8,1Kit,12,2/1/2019
F0387,MUMBAI,2019,4,4,NO,576,332,184021,0,184021,499,1,KIT,DL,West,8,1Kit,12,4/1/2019
F0387,MUMBAI,2019,5,4,NO,704,335,226246,0,226246,499,1,KIT,DL,West,8,1Kit,12,5/1/2019
F0387,MUMBAI,2019,6,4,NO,1878,336,591497,0,591497,499,1,KIT,DL,West,8,1Kit,12,6/1/2019
F0387,MUMBAI,2019,7,4,NO,612,340,200062,0,200062,499,1,KIT,DL,West,8,1Kit,12,7/1/2019
F0387,MUMBAI,2019,8,4,NO,906,337,297409,0,297409,499,1,KIT,DL,West,8,1Kit,12,8/1/2019
F0387,MUMBAI,2019,9,4,NO,1083,333,319421,0,319421,499,1,KIT,DL,West,8,1Kit,12,9/1/2019
F0387,MUMBAI,2019,10,4,NO,1043,324,284764,0,284764,499,1,KIT,DL,West,8,1Kit,12,10/1/2019
F0387,MUMBAI,2019,11,4,NO,1844,336,503190,0,503190,499,1,KIT,DL,West,8,1Kit,12,11/1/2019
F0387,MUMBAI,2019,12,4,NO,759,337,207132,0,207132,356.4285714,1,KIT,DL,West,8,1Kit,12,12/1/2019
F0387,MUMBAI,2020,1,4,NO,1355,338,369994,0,369994,499,1,KIT,DL,West,8,1Kit,12,1/1/2020
F0387,MUMBAI,2020,2,4,NO,818,327,222875,0,222875,272.1818182,1,KIT,DL,West,8,1Kit,12,2/1/2020
F0387,PATNA,2017,8,4,NO,209,241,47849,0,47849,400,1,KIT,DL,East,8,1Kit,12,8/1/2017
F0387,PATNA,2017,9,4,NO,157,232,35030,0,35030,400,1,KIT,DL,East,8,1Kit,12,9/1/2017
F0387,PATNA,2017,10,4,NO,32,211,6758,0,6758,400,1,KIT,DL,East,8,1Kit,12,10/1/2017
F0387,PATNA,2017,11,4,NO,92,255,22092,0,22092,400,1,KIT,DL,East,8,1Kit,12,11/1/2017
F0387,PATNA,2017,12,4,NO,63,246,14793,0,14793,400,1,KIT,DL,East,8,1Kit,12,12/1/2017
F0387,PATNA,2018,1,4,NO,6,272,1551,0,1551,400,1,KIT,DL,East,8,1Kit,12,1/1/2018
F0387,PATNA,2018,2,4,NO,78,268,19454,0,19454,400,1,KIT,DL,East,8,1Kit,12,2/1/2018
F0387,PATNA,2018,3,4,NO,19,246,4446,0,4446,400,1,KIT,DL,East,8,1Kit,12,3/1/2018
F0387,PATNA,2018,4,4,NO,98,261,21917,0,21917,400,1,KIT,DL,East,8,1Kit,12,4/1/2018
F0387,PATNA,2018,5,4,NO,15,242,3517,0,3517,400,1,KIT,DL,East,8,1Kit,12,5/1/2018
F0387,PATNA,2018,6,4,NO,161,260,37696,0,37696,400,1,KIT,DL,East,8,1Kit,12,6/1/2018
F0387,PATNA,2018,7,4,NO,64,252,14598,0,14598,400,1,KIT,DL,East,8,1Kit,12,7/1/2018
F0387,PATNA,2018,8,4,NO,3,255,657,0,657,400,1,KIT,DL,East,8,1Kit,12,8/1/2018
F0387,PATNA,2018,9,4,NO,37,251,8775,0,8775,400,1,KIT,DL,East,8,1Kit,12,9/1/2018
F0387,PATNA,2018,11,4,NO,36,229,8248,0,8248,400,1,KIT,DL,East,8,1Kit,12,11/1/2018
F0387,PATNA,2018,12,4,NO,57,248,13570,0,13570,400,1,KIT,DL,East,8,1Kit,12,12/1/2018
F0387,PATNA,2019,1,4,NO,38,268,9667,0,9667,400,1,KIT,DL,East,8,1Kit,12,1/1/2019
F0387,PATNA,2019,2,4,NO,36,270,9272,0,9272,400,1,KIT,DL,East,8,1Kit,12,2/1/2019
F0387,PATNA,2019,4,4,NO,31,296,8849,0,8849,449.5,1,KIT,DL,East,8,1Kit,12,4/1/2019
F0387,PATNA,2019,5,4,NO,41,340,13226,0,13226,499,1,KIT,DL,East,8,1Kit,12,5/1/2019
F0387,PATNA,2019,6,4,NO,143,330,44921,0,44921,499,1,KIT,DL,East,8,1Kit,12,6/1/2019
F0387,PATNA,2019,7,4,NO,60,310,17891,0,17891,499,1,KIT,DL,East,8,1Kit,12,7/1/2019
F0387,PATNA,2019,8,4,NO,31,340,10133,0,10133,499,1,KIT,DL,East,8,1Kit,12,8/1/2019
F0387,PATNA,2019,9,4,NO,108,340,32179,0,32179,499,1,KIT,DL,East,8,1Kit,12,9/1/2019
F0387,PATNA,2019,10,4,NO,50,340,13620,0,13620,499,1,KIT,DL,East,8,1Kit,12,10/1/2019
F0387,PATNA,2019,11,4,NO,35,340,9534,0,9534,499,1,KIT,DL,East,8,1Kit,12,11/1/2019
F0387,PATNA,2019,12,4,NO,110,329,29369,0,29369,499,1,KIT,DL,East,8,1Kit,12,12/1/2019
F0387,PATNA,2020,1,4,NO,85,335,22729,0,22729,499,1,KIT,DL,East,8,1Kit,12,1/1/2020
F0387,PATNA,2020,2,4,NO,15,329,4001,0,4001,499,1,KIT,DL,East,8,1Kit,12,2/1/2020
F0387,PUNE,2017,8,4,NO,677,246,160254,0,160254,400,1,KIT,DL,West,8,1Kit,12,8/1/2017
F0387,PUNE,2017,9,4,NO,6,217,1302,0,1302,400,1,KIT,DL,West,8,1Kit,12,9/1/2017
F0387,PUNE,2017,10,4,NO,1399,246,330211,0,330211,400,1,KIT,DL,West,8,1Kit,12,10/1/2017
F0387,PUNE,2017,11,4,NO,969,263,239439,0,239439,400,1,KIT,DL,West,8,1Kit,12,11/1/2017
F0387,PUNE,2017,12,4,NO,589,270,151112,0,151112,400,1,KIT,DL,West,8,1Kit,12,12/1/2017
F0387,PUNE,2018,1,4,NO,1093,268,278632,0,278632,400,1,KIT,DL,West,8,1Kit,12,1/1/2018
F0387,PUNE,2018,2,4,NO,1287,269,322098,0,322098,400,1,KIT,DL,West,8,1Kit,12,2/1/2018
F0387,PUNE,2018,3,4,NO,611,268,153176,0,153176,400,1,KIT,DL,West,8,1Kit,12,3/1/2018
F0387,PUNE,2018,4,4,NO,882,269,204331,0,204331,400,1,KIT,DL,West,8,1Kit,12,4/1/2018
F0387,PUNE,2018,5,4,NO,475,268,109159,0,109159,400,1,KIT,DL,West,8,1Kit,12,5/1/2018
F0387,PUNE,2018,6,4,NO,905,270,210921,0,210921,400,1,KIT,DL,West,8,1Kit,12,6/1/2018
F0387,PUNE,2018,7,4,NO,918,268,212987,0,212987,400,1,KIT,DL,West,8,1Kit,12,7/1/2018
